"Scenario","Area","Year","Population"
"SSP3","Lebanon",2035,6611.6
"SSP3","Lebanon",2040,6925.6
"SSP3","Lebanon",2045,7203.2
"SSP3","Lebanon",2050,7438.6
"SSP3","Lebanon",2055,7641.3
"SSP3","Lebanon",2060,7840
"SSP3","Lebanon",2065,8037.5
"SSP3","Lebanon",2070,8233.2
"SSP3","Lebanon",2075,8408.8
"SSP3","Lebanon",2080,8560.3
"SSP3","Lebanon",2085,8683.7
"SSP3","Lebanon",2090,8787.7
"SSP3","Lebanon",2095,8884.6
"SSP3","Lebanon",2100,8984.4
"SSP3","Lesotho",2020,2239.6
"SSP3","Lesotho",2025,2360.5
"SSP3","Lesotho",2030,2465.5
"SSP3","Lesotho",2035,2573.9
"SSP3","Lesotho",2040,2683
"SSP3","Lesotho",2045,2781.8
"SSP3","Lesotho",2050,2873.3
"SSP3","Lesotho",2055,2952.3
"SSP3","Lesotho",2060,3017.3
"SSP3","Lesotho",2065,3063.5
"SSP3","Lesotho",2070,3100.6
"SSP3","Lesotho",2075,3132.4
"SSP3","Lesotho",2080,3158.4
"SSP3","Lesotho",2085,3177.9
"SSP3","Lesotho",2090,3191.5
"SSP3","Lesotho",2095,3200.3
"SSP3","Lesotho",2100,3205.9
"SSP3","Liberia",2020,5034.2
"SSP3","Liberia",2025,5652.9
"SSP3","Liberia",2030,6313.4
"SSP3","Liberia",2035,7023.8
"SSP3","Liberia",2040,7766.5
"SSP3","Liberia",2045,8495.3
"SSP3","Liberia",2050,9197.8
"SSP3","Liberia",2055,9887.2
"SSP3","Liberia",2060,10546.6
"SSP3","Liberia",2065,11175.5
"SSP3","Liberia",2070,11733
"SSP3","Liberia",2075,12218
"SSP3","Liberia",2080,12629.3
"SSP3","Liberia",2085,12991.3
"SSP3","Liberia",2090,13310.3
"SSP3","Liberia",2095,13591.4
"SSP3","Liberia",2100,13832.4
"SSP3","Libyan Arab Jamahiriya",2020,6612
"SSP3","Libyan Arab Jamahiriya",2025,7066.3
"SSP3","Libyan Arab Jamahiriya",2030,7535.3
"SSP3","Libyan Arab Jamahiriya",2035,8018.5
"SSP3","Libyan Arab Jamahiriya",2040,8524.3
"SSP3","Libyan Arab Jamahiriya",2045,8996.7
"SSP3","Libyan Arab Jamahiriya",2050,9402.5
"SSP3","Libyan Arab Jamahiriya",2055,9744
"SSP3","Libyan Arab Jamahiriya",2060,10059.7
"SSP3","Libyan Arab Jamahiriya",2065,10379
"SSP3","Libyan Arab Jamahiriya",2070,10715.1
"SSP3","Libyan Arab Jamahiriya",2075,11067
"SSP3","Libyan Arab Jamahiriya",2080,11412.4
"SSP3","Libyan Arab Jamahiriya",2085,11737.9
"SSP3","Libyan Arab Jamahiriya",2090,12048.8
"SSP3","Libyan Arab Jamahiriya",2095,12358.6
"SSP3","Libyan Arab Jamahiriya",2100,12674.8
"SSP3","Lithuania",2020,2835.9
"SSP3","Lithuania",2025,2755.9
"SSP3","Lithuania",2030,2644.8
"SSP3","Lithuania",2035,2544.2
"SSP3","Lithuania",2040,2454.1
"SSP3","Lithuania",2045,2375
"SSP3","Lithuania",2050,2305.2
"SSP3","Lithuania",2055,2240.9
"SSP3","Lithuania",2060,2184
"SSP3","Lithuania",2065,2139.3
"SSP3","Lithuania",2070,2107.4
"SSP3","Lithuania",2075,2087.2
"SSP3","Lithuania",2080,2076.9
"SSP3","Lithuania",2085,2075
"SSP3","Lithuania",2090,2080.6
"SSP3","Lithuania",2095,2093.2
"SSP3","Lithuania",2100,2111.2
"SSP3","Luxembourg",2020,626.1
"SSP3","Luxembourg",2025,648.3
"SSP3","Luxembourg",2030,662.8
"SSP3","Luxembourg",2035,675.8
"SSP3","Luxembourg",2040,688.2
"SSP3","Luxembourg",2045,700.1
"SSP3","Luxembourg",2050,713.1
"SSP3","Luxembourg",2055,724.5
"SSP3","Luxembourg",2060,734.9
"SSP3","Luxembourg",2065,743.7
"SSP3","Luxembourg",2070,751.9
"SSP3","Luxembourg",2075,760.1
"SSP3","Luxembourg",2080,769
"SSP3","Luxembourg",2085,778.7
"SSP3","Luxembourg",2090,789
"SSP3","Luxembourg",2095,799.8
"SSP3","Luxembourg",2100,810.6
"SSP3","Macao Special Administrative Region of China",2020,670
"SSP3","Macao Special Administrative Region of China",2025,690.7
"SSP3","Macao Special Administrative Region of China",2030,707
"SSP3","Macao Special Administrative Region of China",2035,718
"SSP3","Macao Special Administrative Region of China",2040,725.3
"SSP3","Macao Special Administrative Region of China",2045,730.1
"SSP3","Macao Special Administrative Region of China",2050,734
"SSP3","Macao Special Administrative Region of China",2055,733.7
"SSP3","Macao Special Administrative Region of China",2060,730
"SSP3","Macao Special Administrative Region of China",2065,722.8
"SSP3","Macao Special Administrative Region of China",2070,713.3
"SSP3","Macao Special Administrative Region of China",2075,701.8
"SSP3","Macao Special Administrative Region of China",2080,688.4
"SSP3","Macao Special Administrative Region of China",2085,673.8
"SSP3","Macao Special Administrative Region of China",2090,659.6
"SSP3","Macao Special Administrative Region of China",2095,647.1
"SSP3","Macao Special Administrative Region of China",2100,635.8
"SSP3","Madagascar",2020,27879.1
"SSP3","Madagascar",2025,31552.2
"SSP3","Madagascar",2030,35625.6
"SSP3","Madagascar",2035,39967.1
"SSP3","Madagascar",2040,44530.5
"SSP3","Madagascar",2045,49206
"SSP3","Madagascar",2050,53987.4
"SSP3","Madagascar",2055,58810.8
"SSP3","Madagascar",2060,63701.8
"SSP3","Madagascar",2065,68444.1
"SSP3","Madagascar",2070,72939.2
"SSP3","Madagascar",2075,77182.1
"SSP3","Madagascar",2080,81264.7
"SSP3","Madagascar",2085,85286.2
"SSP3","Madagascar",2090,89222.4
"SSP3","Madagascar",2095,93012.3
"SSP3","Madagascar",2100,96619.7
"SSP3","Malawi",2020,19120.9
"SSP3","Malawi",2025,21813.2
"SSP3","Malawi",2030,24787.3
"SSP3","Malawi",2035,28111.2
"SSP3","Malawi",2040,31678.8
"SSP3","Malawi",2045,35336.1
"SSP3","Malawi",2050,39073
"SSP3","Malawi",2055,42916.4
"SSP3","Malawi",2060,46851
"SSP3","Malawi",2065,50651.7
"SSP3","Malawi",2070,54286
"SSP3","Malawi",2075,57619.8
"SSP3","Malawi",2080,60664.4
"SSP3","Malawi",2085,63391.6
"SSP3","Malawi",2090,65931.2
"SSP3","Malawi",2095,68331.7
"SSP3","Malawi",2100,70544.7
"SSP3","Malaysia",2020,33003.6
"SSP3","Malaysia",2025,34642.2
"SSP3","Malaysia",2030,36207.1
"SSP3","Malaysia",2035,37660.7
"SSP3","Malaysia",2040,38977.2
"SSP3","Malaysia",2045,40101.5
"SSP3","Malaysia",2050,41060.3
"SSP3","Malaysia",2055,41887.2
"SSP3","Malaysia",2060,42601
"SSP3","Malaysia",2065,43179.4
"SSP3","Malaysia",2070,43632.7
"SSP3","Malaysia",2075,43965.7
"SSP3","Malaysia",2080,44213.2
"SSP3","Malaysia",2085,44436.3
"SSP3","Malaysia",2090,44685.4
"SSP3","Malaysia",2095,44987.2
"SSP3","Malaysia",2100,45334
"SSP3","Maldives",2020,510.9
"SSP3","Maldives",2025,545
"SSP3","Maldives",2030,575.1
"SSP3","Maldives",2035,602.5
"SSP3","Maldives",2040,629.6
"SSP3","Maldives",2045,656.5
"SSP3","Maldives",2050,681.3
"SSP3","Maldives",2055,701.9
"SSP3","Maldives",2060,717.2
"SSP3","Maldives",2065,726.6
"SSP3","Maldives",2070,731.4
"SSP3","Maldives",2075,732.5
"SSP3","Maldives",2080,730.6
"SSP3","Maldives",2085,727.6
"SSP3","Maldives",2090,725.6
"SSP3","Maldives",2095,726.2
"SSP3","Maldives",2100,729.7
"SSP3","Mali",2020,20886.8
"SSP3","Mali",2025,24605.4
"SSP3","Mali",2030,28995.6
"SSP3","Mali",2035,33947
"SSP3","Mali",2040,39362.3
"SSP3","Mali",2045,44991.4
"SSP3","Mali",2050,50785.8
"SSP3","Mali",2055,56790.8
"SSP3","Mali",2060,62894.5
"SSP3","Mali",2065,68989.5
"SSP3","Mali",2070,74958.8
"SSP3","Mali",2075,80619.3
"SSP3","Mali",2080,86004
"SSP3","Mali",2085,90768.9
"SSP3","Mali",2090,94986.9
"SSP3","Mali",2095,98607.4
"SSP3","Mali",2100,101861.3
"SSP3","Malta",2020,509.6
"SSP3","Malta",2025,515.1
"SSP3","Malta",2030,516.6
"SSP3","Malta",2035,514
"SSP3","Malta",2040,508.6
"SSP3","Malta",2045,502.7
"SSP3","Malta",2050,498.8
"SSP3","Malta",2055,495.2
"SSP3","Malta",2060,491.1
"SSP3","Malta",2065,484.9
"SSP3","Malta",2070,476.2
"SSP3","Malta",2075,465.6
"SSP3","Malta",2080,454.7
"SSP3","Malta",2085,445.5
"SSP3","Malta",2090,438.9
"SSP3","Malta",2095,435
"SSP3","Malta",2100,432.9
"SSP3","Martinique",2020,371
"SSP3","Martinique",2025,369.3
"SSP3","Martinique",2030,369.8
"SSP3","Martinique",2035,371.4
"SSP3","Martinique",2040,372.2
"SSP3","Martinique",2045,370.2
"SSP3","Martinique",2050,365.9
"SSP3","Martinique",2055,361.9
"SSP3","Martinique",2060,360.6
"SSP3","Martinique",2065,363.6
"SSP3","Martinique",2070,370.2
"SSP3","Martinique",2075,378.9
"SSP3","Martinique",2080,388.3
"SSP3","Martinique",2085,398
"SSP3","Martinique",2090,408.5
"SSP3","Martinique",2095,420.3
"SSP3","Martinique",2100,433.4
"SSP3","Mauritania",2020,4440.9
"SSP3","Mauritania",2025,5050.5
"SSP3","Mauritania",2030,5744.9
"SSP3","Mauritania",2035,6505.4
"SSP3","Mauritania",2040,7320.6
"SSP3","Mauritania",2045,8155.1
"SSP3","Mauritania",2050,8996.9
"SSP3","Mauritania",2055,9849.6
"SSP3","Mauritania",2060,10714.8
"SSP3","Mauritania",2065,11570.8
"SSP3","Mauritania",2070,12406.2
"SSP3","Mauritania",2075,13180.3
"SSP3","Mauritania",2080,13879.5
"SSP3","Mauritania",2085,14549.5
"SSP3","Mauritania",2090,15210.3
"SSP3","Mauritania",2095,15863
"SSP3","Mauritania",2100,16496.7
"SSP3","Mauritius",2020,1297
"SSP3","Mauritius",2025,1303.6
"SSP3","Mauritius",2030,1310
"SSP3","Mauritius",2035,1311.2
"SSP3","Mauritius",2040,1305.1
"SSP3","Mauritius",2045,1290.1
"SSP3","Mauritius",2050,1269.3
"SSP3","Mauritius",2055,1247.6
"SSP3","Mauritius",2060,1228.5
"SSP3","Mauritius",2065,1211.7
"SSP3","Mauritius",2070,1195.5
"SSP3","Mauritius",2075,1179.1
"SSP3","Mauritius",2080,1162.6
"SSP3","Mauritius",2085,1147.4
"SSP3","Mauritius",2090,1135.3
"SSP3","Mauritius",2095,1127.4
"SSP3","Mauritius",2100,1123.7
"SSP3","Mayotte",2020,300.4
"SSP3","Mayotte",2025,359.1
"SSP3","Mayotte",2030,429.2
"SSP3","Mayotte",2035,512.8
"SSP3","Mayotte",2040,613.3
"SSP3","Mayotte",2045,730.5
"SSP3","Mayotte",2050,867.6
"SSP3","Mayotte",2055,1028.2
"SSP3","Mayotte",2060,1216.7
"SSP3","Mayotte",2065,1436.6
"SSP3","Mayotte",2070,1692.9
"SSP3","Mayotte",2075,1990.8
"SSP3","Mayotte",2080,2336.3
"SSP3","Mayotte",2085,2735.6
"SSP3","Mayotte",2090,3195.2
"SSP3","Mayotte",2095,3722.5
"SSP3","Mayotte",2100,4324.4
"SSP3","Mexico",2020,125610.5
"SSP3","Mexico",2025,131105.3
"SSP3","Mexico",2030,137484.5
"SSP3","Mexico",2035,143711.2
"SSP3","Mexico",2040,149591.6
"SSP3","Mexico",2045,154683.4
"SSP3","Mexico",2050,159217.1
"SSP3","Mexico",2055,163524.2
"SSP3","Mexico",2060,167690.5
"SSP3","Mexico",2065,171638.5
"SSP3","Mexico",2070,175384.3
"SSP3","Mexico",2075,178944.7
"SSP3","Mexico",2080,182410.7
"SSP3","Mexico",2085,185901.3
"SSP3","Mexico",2090,189506.4
"SSP3","Mexico",2095,193348.7
"SSP3","Mexico",2100,197308.9
"SSP3","Micronesia (Federated States of)",2020,111.6
"SSP3","Micronesia (Federated States of)",2025,117.7
"SSP3","Micronesia (Federated States of)",2030,124.5
"SSP3","Micronesia (Federated States of)",2035,131.3
"SSP3","Micronesia (Federated States of)",2040,137.2
"SSP3","Micronesia (Federated States of)",2045,141.6
"SSP3","Micronesia (Federated States of)",2050,144.8
"SSP3","Micronesia (Federated States of)",2055,147.2
"SSP3","Micronesia (Federated States of)",2060,149.5
"SSP3","Micronesia (Federated States of)",2065,152.2
"SSP3","Micronesia (Federated States of)",2070,154.8
"SSP3","Micronesia (Federated States of)",2075,157
"SSP3","Micronesia (Federated States of)",2080,158.5
"SSP3","Micronesia (Federated States of)",2085,159.8
"SSP3","Micronesia (Federated States of)",2090,161.6
"SSP3","Micronesia (Federated States of)",2095,164.1
"SSP3","Micronesia (Federated States of)",2100,167.3
"SSP3","Mongolia",2020,3266.5
"SSP3","Mongolia",2025,3531.9
"SSP3","Mongolia",2030,3790.3
"SSP3","Mongolia",2035,4063.9
"SSP3","Mongolia",2040,4363
"SSP3","Mongolia",2045,4675.8
"SSP3","Mongolia",2050,4998.5
"SSP3","Mongolia",2055,5312.9
"SSP3","Mongolia",2060,5606.7
"SSP3","Mongolia",2065,5887.3
"SSP3","Mongolia",2070,6157.9
"SSP3","Mongolia",2075,6423.5
"SSP3","Mongolia",2080,6691.3
"SSP3","Mongolia",2085,6964.1
"SSP3","Mongolia",2090,7232.6
"SSP3","Mongolia",2095,7490.2
"SSP3","Mongolia",2100,7730.2
"SSP3","Montenegro",2020,629.9
"SSP3","Montenegro",2025,650.9
"SSP3","Montenegro",2030,646.4
"SSP3","Montenegro",2035,642.3
"SSP3","Montenegro",2040,639.8
"SSP3","Montenegro",2045,637.7
"SSP3","Montenegro",2050,636.3
"SSP3","Montenegro",2055,635.8
"SSP3","Montenegro",2060,636
"SSP3","Montenegro",2065,636.4
"SSP3","Montenegro",2070,637.4
"SSP3","Montenegro",2075,639.3
"SSP3","Montenegro",2080,642.2
"SSP3","Montenegro",2085,646.2
"SSP3","Montenegro",2090,651.3
"SSP3","Montenegro",2095,657.1
"SSP3","Montenegro",2100,663.5
"SSP3","Morocco",2020,36488.8
"SSP3","Morocco",2025,38646.6
"SSP3","Morocco",2030,40686.1
"SSP3","Morocco",2035,42627.4
"SSP3","Morocco",2040,44437.2
"SSP3","Morocco",2045,46001.9
"SSP3","Morocco",2050,47383.2
"SSP3","Morocco",2055,48684.2
"SSP3","Morocco",2060,49935.5
"SSP3","Morocco",2065,51137.1
"SSP3","Morocco",2070,52282.5
"SSP3","Morocco",2075,53402
"SSP3","Morocco",2080,54505.1
"SSP3","Morocco",2085,55642.8
"SSP3","Morocco",2090,56821.5
"SSP3","Morocco",2095,58041.4
"SSP3","Morocco",2100,59300.1
"SSP3","Mozambique",2020,30720.8
"SSP3","Mozambique",2025,35159.1
"SSP3","Mozambique",2030,39927.3
"SSP3","Mozambique",2035,45135.6
"SSP3","Mozambique",2040,50739
"SSP3","Mozambique",2045,56497.8
"SSP3","Mozambique",2050,62345.9
"SSP3","Mozambique",2055,68292.6
"SSP3","Mozambique",2060,74259.2
"SSP3","Mozambique",2065,79971.6
"SSP3","Mozambique",2070,85411.2
"SSP3","Mozambique",2075,90217.7
"SSP3","Mozambique",2080,94469.2
"SSP3","Mozambique",2085,98190.9
"SSP3","Mozambique",2090,101579.1
"SSP3","Mozambique",2095,104696.5
"SSP3","Mozambique",2100,107459.6
"SSP3","Myanmar",2020,53228
"SSP3","Myanmar",2025,55258.1
"SSP3","Myanmar",2030,57077.1
"SSP3","Myanmar",2035,58525.4
"SSP3","Myanmar",2040,59617.8
"SSP3","Myanmar",2045,60369.3
"SSP3","Myanmar",2050,60919.4
"SSP3","Myanmar",2055,61317
"SSP3","Myanmar",2060,61603.5
"SSP3","Myanmar",2065,61773.1
"SSP3","Myanmar",2070,61868.4
"SSP3","Myanmar",2075,61953.2
"SSP3","Myanmar",2080,62083
"SSP3","Myanmar",2085,62277.7
"SSP3","Myanmar",2090,62575.5
"SSP3","Myanmar",2095,62963
"SSP3","Myanmar",2100,63434.4
"SSP3","Namibia",2020,2467.1
"SSP3","Namibia",2025,2684.9
"SSP3","Namibia",2030,2906.5
"SSP3","Namibia",2035,3129.1
"SSP3","Namibia",2040,3361.5
"SSP3","Namibia",2045,3589
"SSP3","Namibia",2050,3810.8
"SSP3","Namibia",2055,4020.3
"SSP3","Namibia",2060,4208.1
"SSP3","Namibia",2065,4377.3
"SSP3","Namibia",2070,4526.4
"SSP3","Namibia",2075,4665.1
"SSP3","Namibia",2080,4797
"SSP3","Namibia",2085,4920.7
"SSP3","Namibia",2090,5033.5
"SSP3","Namibia",2095,5132.2
"SSP3","Namibia",2100,5221.4
"SSP3","Nepal",2020,28999.2
"SSP3","Nepal",2025,30932.3
"SSP3","Nepal",2030,32765.8
"SSP3","Nepal",2035,34399.9
"SSP3","Nepal",2040,35880.1
"SSP3","Nepal",2045,37214.1
"SSP3","Nepal",2050,38477.5
"SSP3","Nepal",2055,39673.3
"SSP3","Nepal",2060,40742.4
"SSP3","Nepal",2065,41661.4
"SSP3","Nepal",2070,42445.7
"SSP3","Nepal",2075,43121
"SSP3","Nepal",2080,43718.4
"SSP3","Nepal",2085,44262.9
"SSP3","Nepal",2090,44811.5
"SSP3","Nepal",2095,45417.7
"SSP3","Nepal",2100,46129.5
"SSP3","Netherlands",2020,17402.3
"SSP3","Netherlands",2025,17557.7
"SSP3","Netherlands",2030,17667.8
"SSP3","Netherlands",2035,17748.8
"SSP3","Netherlands",2040,17790.3
"SSP3","Netherlands",2045,17783.3
"SSP3","Netherlands",2050,17781.1
"SSP3","Netherlands",2055,17785.6
"SSP3","Netherlands",2060,17846.7
"SSP3","Netherlands",2065,17977.9
"SSP3","Netherlands",2070,18176.1
"SSP3","Netherlands",2075,18406.2
"SSP3","Netherlands",2080,18635.1
"SSP3","Netherlands",2085,18858.5
"SSP3","Netherlands",2090,19099.5
"SSP3","Netherlands",2095,19385
"SSP3","Netherlands",2100,19721.2
"SSP3","New Caledonia",2020,285.6
"SSP3","New Caledonia",2025,299.3
"SSP3","New Caledonia",2030,311.8
"SSP3","New Caledonia",2035,323.5
"SSP3","New Caledonia",2040,334.9
"SSP3","New Caledonia",2045,345.2
"SSP3","New Caledonia",2050,354.3
"SSP3","New Caledonia",2055,362.3
"SSP3","New Caledonia",2060,369.7
"SSP3","New Caledonia",2065,376.7
"SSP3","New Caledonia",2070,383.7
"SSP3","New Caledonia",2075,390.8
"SSP3","New Caledonia",2080,398
"SSP3","New Caledonia",2085,405.3
"SSP3","New Caledonia",2090,412.7
"SSP3","New Caledonia",2095,420.2
"SSP3","New Caledonia",2100,427.8
"SSP3","New Zealand",2020,5026.5
"SSP3","New Zealand",2025,5168.6
"SSP3","New Zealand",2030,5302.3
"SSP3","New Zealand",2035,5425.7
"SSP3","New Zealand",2040,5543.1
"SSP3","New Zealand",2045,5650.1
"SSP3","New Zealand",2050,5751.4
"SSP3","New Zealand",2055,5842.7
"SSP3","New Zealand",2060,5935.7
"SSP3","New Zealand",2065,6033.2
"SSP3","New Zealand",2070,6137.5
"SSP3","New Zealand",2075,6243.8
"SSP3","New Zealand",2080,6346.8
"SSP3","New Zealand",2085,6445.5
"SSP3","New Zealand",2090,6544
"SSP3","New Zealand",2095,6647.3
"SSP3","New Zealand",2100,6757.7
"SSP3","Nicaragua",2020,6709.7
"SSP3","Nicaragua",2025,7230.6
"SSP3","Nicaragua",2030,7746.7
"SSP3","Nicaragua",2035,8246.2
"SSP3","Nicaragua",2040,8712.3
"SSP3","Nicaragua",2045,9114.9
"SSP3","Nicaragua",2050,9484.2
"SSP3","Nicaragua",2055,9834.9
"SSP3","Nicaragua",2060,10162.4
"SSP3","Nicaragua",2065,10461.6
"SSP3","Nicaragua",2070,10727.5
"SSP3","Nicaragua",2075,10967.8
"SSP3","Nicaragua",2080,11191.9
"SSP3","Nicaragua",2085,11417.3
"SSP3","Nicaragua",2090,11650.7
"SSP3","Nicaragua",2095,11895.5
"SSP3","Nicaragua",2100,12153.6
"SSP3","Niger",2020,23881.7
"SSP3","Niger",2025,28977.7
"SSP3","Niger",2030,35257.6
"SSP3","Niger",2035,42822.5
"SSP3","Niger",2040,51792.2
"SSP3","Niger",2045,61908.7
"SSP3","Niger",2050,73320.2
"SSP3","Niger",2055,85988.8
"SSP3","Niger",2060,99831.1
"SSP3","Niger",2065,114369.2
"SSP3","Niger",2070,129334.9
"SSP3","Niger",2075,144569.4
"SSP3","Niger",2080,159650.1
"SSP3","Niger",2085,174771.2
"SSP3","Niger",2090,189459.5
"SSP3","Niger",2095,203411.9
"SSP3","Niger",2100,215684.6
"SSP3","Nigeria",2020,205780.6
"SSP3","Nigeria",2025,233671.5
"SSP3","Nigeria",2030,266024.8
"SSP3","Nigeria",2035,303322.9
"SSP3","Nigeria",2040,345895.1
"SSP3","Nigeria",2045,391848.7
"SSP3","Nigeria",2050,441175.9
"SSP3","Nigeria",2055,493029.1
"SSP3","Nigeria",2060,547333.9
"SSP3","Nigeria",2065,602938.1
"SSP3","Nigeria",2070,659085.4
"SSP3","Nigeria",2075,715419
"SSP3","Nigeria",2080,771134
"SSP3","Nigeria",2085,824774.9
"SSP3","Nigeria",2090,876288.3
"SSP3","Nigeria",2095,923739.6
"SSP3","Nigeria",2100,966589.6
"SSP3","Norway",2020,5368
"SSP3","Norway",2025,5479
"SSP3","Norway",2030,5569.4
"SSP3","Norway",2035,5661.2
"SSP3","Norway",2040,5758
"SSP3","Norway",2045,5853.9
"SSP3","Norway",2050,5960.4
"SSP3","Norway",2055,6051.8
"SSP3","Norway",2060,6143.6
"SSP3","Norway",2065,6244.1
"SSP3","Norway",2070,6361.7
"SSP3","Norway",2075,6493.4
"SSP3","Norway",2080,6628.8
"SSP3","Norway",2085,6762.2
"SSP3","Norway",2090,6899.5
"SSP3","Norway",2095,7050.9
"SSP3","Norway",2100,7219.1
"SSP3","Occupied Palestinian Territory",2020,4962
"SSP3","Occupied Palestinian Territory",2025,5617.2
"SSP3","Occupied Palestinian Territory",2030,6317.3
"SSP3","Occupied Palestinian Territory",2035,7048.1
"SSP3","Occupied Palestinian Territory",2040,7801.7
"SSP3","Occupied Palestinian Territory",2045,8546.8
"SSP3","Occupied Palestinian Territory",2050,9291.5
"SSP3","Occupied Palestinian Territory",2055,10010.5
"SSP3","Occupied Palestinian Territory",2060,10703.8
"SSP3","Occupied Palestinian Territory",2065,11351.5
"SSP3","Occupied Palestinian Territory",2070,11953.7
"SSP3","Occupied Palestinian Territory",2075,12534.5
"SSP3","Occupied Palestinian Territory",2080,13108
"SSP3","Occupied Palestinian Territory",2085,13667.8
"SSP3","Occupied Palestinian Territory",2090,14226
"SSP3","Occupied Palestinian Territory",2095,14763.7
"SSP3","Occupied Palestinian Territory",2100,15287.8
"SSP3","Oman",2020,4589.1
"SSP3","Oman",2025,4991
"SSP3","Oman",2030,5375.5
"SSP3","Oman",2035,5724.2
"SSP3","Oman",2040,6053.9
"SSP3","Oman",2045,6381.3
"SSP3","Oman",2050,6697.1
"SSP3","Oman",2055,6964.8
"SSP3","Oman",2060,7158.9
"SSP3","Oman",2065,7274.8
"SSP3","Oman",2070,7335.5
"SSP3","Oman",2075,7375.2
"SSP3","Oman",2080,7437.8
"SSP3","Oman",2085,7542.1
"SSP3","Oman",2090,7687.1
"SSP3","Oman",2095,7842.2
"SSP3","Oman",2100,7974.8
"SSP3","Pakistan",2020,225112.9
"SSP3","Pakistan",2025,250941.7
"SSP3","Pakistan",2030,279860.6
"SSP3","Pakistan",2035,311096.8
"SSP3","Pakistan",2040,343972.8
"SSP3","Pakistan",2045,377039.5
"SSP3","Pakistan",2050,411049.6
"SSP3","Pakistan",2055,445825.9
"SSP3","Pakistan",2060,481660
"SSP3","Pakistan",2065,516499
"SSP3","Pakistan",2070,549769.4
"SSP3","Pakistan",2075,581028.5
"SSP3","Pakistan",2080,610399.5
"SSP3","Pakistan",2085,638973.7
"SSP3","Pakistan",2090,667390.1
"SSP3","Pakistan",2095,695476.3
"SSP3","Pakistan",2100,722888
"SSP3","Panama",2020,4265.5
"SSP3","Panama",2025,4552.8
"SSP3","Panama",2030,4842
"SSP3","Panama",2035,5124.6
"SSP3","Panama",2040,5389.1
"SSP3","Panama",2045,5626.4
"SSP3","Panama",2050,5832.9
"SSP3","Panama",2055,6023.4
"SSP3","Panama",2060,6207.1
"SSP3","Panama",2065,6379.2
"SSP3","Panama",2070,6539.5
"SSP3","Panama",2075,6684.9
"SSP3","Panama",2080,6820.2
"SSP3","Panama",2085,6946.5
"SSP3","Panama",2090,7070
"SSP3","Panama",2095,7189.9
"SSP3","Panama",2100,7307.6
"SSP3","Papua New Guinea",2020,9648.8
"SSP3","Papua New Guinea",2025,10660.5
"SSP3","Papua New Guinea",2030,11687.7
"SSP3","Papua New Guinea",2035,12720.1
"SSP3","Papua New Guinea",2040,13758.3
"SSP3","Papua New Guinea",2045,14740.5
"SSP3","Papua New Guinea",2050,15665.6
"SSP3","Papua New Guinea",2055,16510.6
"SSP3","Papua New Guinea",2060,17286.2
"SSP3","Papua New Guinea",2065,17960.5
"SSP3","Papua New Guinea",2070,18574.6
"SSP3","Papua New Guinea",2075,19140.1
"SSP3","Papua New Guinea",2080,19654.4
"SSP3","Papua New Guinea",2085,20104.6
"SSP3","Papua New Guinea",2090,20495.6
"SSP3","Papua New Guinea",2095,20831.2
"SSP3","Papua New Guinea",2100,21124
"SSP3","Paraguay",2020,6573
"SSP3","Paraguay",2025,7057.9
"SSP3","Paraguay",2030,7569.9
"SSP3","Paraguay",2035,8054
"SSP3","Paraguay",2040,8524.5
"SSP3","Paraguay",2045,8945
"SSP3","Paraguay",2050,9330.5
"SSP3","Paraguay",2055,9672.8
"SSP3","Paraguay",2060,9988.4
"SSP3","Paraguay",2065,10283.4
"SSP3","Paraguay",2070,10554.8
"SSP3","Paraguay",2075,10802.3
"SSP3","Paraguay",2080,11025.1
"SSP3","Paraguay",2085,11236.2
"SSP3","Paraguay",2090,11441.9
"SSP3","Paraguay",2095,11652.5
"SSP3","Paraguay",2100,11865.4
"SSP3","Peru",2020,33090.3
"SSP3","Peru",2025,34787
"SSP3","Peru",2030,36602.4
"SSP3","Peru",2035,38300.9
"SSP3","Peru",2040,39818.2
"SSP3","Peru",2045,41109.9
"SSP3","Peru",2050,42218
"SSP3","Peru",2055,43212
"SSP3","Peru",2060,44111
"SSP3","Peru",2065,44879.1
"SSP3","Peru",2070,45532.5
"SSP3","Peru",2075,46087.4
"SSP3","Peru",2080,46584.2
"SSP3","Peru",2085,47073.9
"SSP3","Peru",2090,47586.1
"SSP3","Peru",2095,48120.6
"SSP3","Peru",2100,48684.6
"SSP3","Philippines",2020,111287.6
"SSP3","Philippines",2025,120438.8
"SSP3","Philippines",2030,130080.3
"SSP3","Philippines",2035,139767.6
"SSP3","Philippines",2040,149278
"SSP3","Philippines",2045,158221.7
"SSP3","Philippines",2050,166574.8
"SSP3","Philippines",2055,174203.5
"SSP3","Philippines",2060,181075.3
"SSP3","Philippines",2065,187514.4
"SSP3","Philippines",2070,193685.8
"SSP3","Philippines",2075,199491.4
"SSP3","Philippines",2080,205002.2
"SSP3","Philippines",2085,210021.9
"SSP3","Philippines",2090,214680.1
"SSP3","Philippines",2095,219212.2
"SSP3","Philippines",2100,223811.7
"SSP3","Poland",2020,38478
"SSP3","Poland",2025,39047.5
"SSP3","Poland",2030,38283.3
